"STATISTIC","Statistic Label","TLIST(A1)","Year","C03635V04375","Day","C04349V05129","Hourly Consumption","C04540V05324","Electricity Users","UNIT","VALUE"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","965"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","964"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","970"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","971"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","979"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","978"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","978"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","980"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","978"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","978"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","971"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","964"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","962"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","959"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","955"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","952"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","950"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","182","30 June","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","954"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","959"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","951"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","950"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","953"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","954"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","946"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","946"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","953"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","959"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","959"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","957"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","957"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","955"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","953"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","950"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","945"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","183","01 July","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","938"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","938"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","938"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","938"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","937"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","937"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","939"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","942"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","945"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","948"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","943"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","943"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","951"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","953"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","952"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","948"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","947"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","946"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","943"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","945"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","943"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","941"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","933"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","927"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","184","02 July","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","921"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","921"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","920"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","925"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","928"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","928"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","933"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","941"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","948"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","957"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","955"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","957"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","959"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","956"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","959"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","958"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","956"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","185","03 July","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","952"
